,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
710397.3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,2,0,0,0,0
710497.3,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0
710597.3,0,0,0,0,0,1,0,2,4,1,0,0,0,2,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0
710697.3,0,0,0,0,0,1,0,1,3,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,2,0,0,0,0,0,0
710797.3,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
710897.3,0,0,0,0,0,1,0,3,0,0,0,1,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
710997.3,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
711097.3,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
711197.3,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0
711297.3,0,0,1,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0
711397.3,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,1,5,0,0,0,0,2,0,0,0,0
711497.3,0,1,0,0,0,0,0,0,6,0,0,4,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
711597.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,7,0,0,0,0,0,0,0,0,0
711697.3,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,0,1,0,0,0,0
711797.3,0,0,0,0,0,0,2,0,1,2,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
711897.3,0,0,0,0,0,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,7,3,0,0,1,0,1,0,0,0,0
711997.3,0,0,0,0,0,0,0,0,8,3,0,0,0,1,1,1,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0
712097.3,0,0,0,0,0,0,1,0,2,2,0,1,0,0,1,0,0,0,0,0,3,7,0,0,3,0,0,0,0,0,0
712197.3,0,0,0,0,1,0,2,0,1,6,1,0,0,0,2,0,0,0,0,0,2,4,0,0,0,0,1,0,0,0,0
712297.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
712397.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712497.3,0,0,0,0,0,0,0,0,3,4,1,0,0,0,0,1,0,0,0,0,3,8,0,0,0,0,1,0,0,0,0
712597.3,0,0,1,0,0,1,0,0,1,2,0,3,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0
712697.3,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
712797.3,0,0,0,1,1,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
712897.3,0,1,0,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
712997.3,0,1,0,0,0,0,0,0,3,1,0,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0
713097.3,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713197.3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
713297.3,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,0,0,0,0,0,2,1,0,0,1,0,1,0,0,0,0
713397.3,0,0,0,0,0,1,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
713497.3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
713597.3,0,1,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
713697.3,0,1,0,0,1,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
713797.3,0,0,0,0,0,0,0,0,6,1,0,0,1,0,0,1,0,0,0,0,4,3,0,0,3,0,2,0,0,0,0
713897.3,0,0,0,1,1,0,0,0,3,1,0,3,0,1,1,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0
713997.3,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,2,0,0,0,0,0,0
714097.3,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,5,0,0,2,0,0,0,0,0,0
714197.3,0,0,0,1,0,3,1,2,6,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0
714297.3,0,0,0,1,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
714397.3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
714497.3,1,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0
714597.3,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0
714697.3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
714797.3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0
714897.3,0,1,0,0,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,2,0,0,0,0
714997.3,0,4,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,5,3,0,0,0,0,1,0,0,0,0
715097.3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
715197.3,0,0,0,0,0,0,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0
715297.3,0,0,0,0,0,1,0,1,10,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0
715397.3,0,0,0,0,0,1,1,2,7,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0
715497.3,0,1,0,0,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0
715597.3,0,0,0,0,1,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0
715697.3,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
715797.3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715897.3,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,4,0,0,1,0,1,0,0,0,0
715997.3,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
716097.3,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
716197.3,0,1,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
716297.3,0,0,0,1,2,0,0,1,1,2,0,4,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
716397.3,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
716497.3,0,1,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716597.3,0,1,0,0,2,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0
716697.3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
716797.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
716897.3,0,0,0,0,0,0,0,2,1,3,0,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0
716997.3,0,1,1,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
717097.3,0,0,0,0,0,0,0,0,4,2,0,0,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
717197.3,0,0,0,0,1,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717297.3,0,0,0,0,1,1,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0
717397.3,0,1,0,0,1,0,0,0,3,5,0,0,1,1,2,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
717497.3,0,1,0,0,2,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
717597.3,0,1,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
717697.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
717797.3,0,0,0,0,1,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
717897.3,0,1,0,0,3,2,0,0,7,3,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
717997.3,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0
718097.3,0,1,0,0,1,2,1,0,2,5,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
718197.3,0,0,0,0,0,3,1,0,1,3,0,1,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
718297.3,1,0,0,0,0,3,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
718397.3,1,1,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0
718497.3,0,0,0,0,1,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0
718597.3,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2,0,0,0,0,2,3,0,0,2,0,0,0,0,0,0
718697.3,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,1,0,1,0,0,0,0
718797.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,4,0,0,1,0,0,0,0,0,0
718897.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0
718997.3,0,0,0,2,0,0,0,0,9,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
719097.3,0,0,1,0,0,0,1,0,1,1,0,4,0,0,0,0,0,0,0,0,2,3,0,0,0,0,2,0,0,0,0
719197.3,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
719297.3,0,0,0,0,0,0,1,0,3,2,0,2,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0
719397.3,0,1,0,0,0,0,2,2,2,1,0,3,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
719497.3,0,2,0,0,1,0,0,2,2,2,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
719597.3,0,0,0,0,1,0,0,0,2,1,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
719697.3,0,1,0,0,1,0,0,0,3,0,0,4,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
719797.3,0,2,0,0,2,0,0,0,2,1,0,5,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
719897.3,0,0,0,0,0,0,0,0,6,2,0,3,0,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
719997.3,0,1,0,0,1,0,0,0,6,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
720097.3,0,2,0,0,1,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
720197.3,0,1,0,0,1,0,0,0,4,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
720297.3,0,1,0,0,1,1,0,0,4,1,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
720397.3,1,0,1,0,1,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
720497.3,0,1,0,0,1,0,0,1,5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
720597.3,0,2,0,0,2,0,0,1,3,2,0,2,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
720697.3,0,2,0,0,0,0,0,0,2,2,0,4,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
720797.3,0,2,0,0,2,0,0,0,3,0,0,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
720897.3,0,2,0,0,1,0,0,0,5,1,0,4,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
720997.3,0,1,0,0,1,1,0,0,1,3,0,4,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
721097.3,0,1,0,0,0,1,0,0,4,1,0,3,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
721197.3,0,1,0,0,1,0,0,0,2,3,0,4,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0
721297.3,0,1,1,0,1,0,0,0,3,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
721397.3,0,2,0,0,0,0,0,0,3,0,0,2,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
721497.3,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
721597.3,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721697.3,0,1,0,0,1,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0
721797.3,0,1,0,0,2,1,0,0,4,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
721897.3,0,0,0,0,1,0,0,0,2,3,0,2,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
721997.3,0,1,0,0,2,0,0,0,5,3,0,3,0,0,1,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0
722097.3,0,2,0,0,2,0,0,0,5,1,1,5,0,0,1,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0
722197.3,0,1,0,0,3,0,0,0,4,1,0,3,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
722297.3,0,0,0,0,1,0,0,0,6,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
722397.3,0,1,0,0,1,0,0,0,4,0,0,2,0,0,1,0,0,0,0,0,3,1,0,0,1,0,1,0,0,0,0
722497.3,0,0,0,0,2,0,0,0,5,0,0,1,0,0,0,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
722597.3,0,2,0,0,1,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
722697.3,0,0,0,0,1,3,0,0,4,1,0,1,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
722797.3,0,0,0,0,2,0,0,0,4,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
722897.3,0,2,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
722997.3,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
723097.3,0,0,0,0,1,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
723197.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
723297.3,1,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
723397.3,0,0,0,0,0,0,1,0,5,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
723497.3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723597.3,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
723697.3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
723797.3,0,2,0,0,0,0,0,0,4,1,0,3,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
723897.3,0,3,0,0,2,0,0,0,3,2,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
723997.3,0,3,0,0,0,0,0,0,2,2,1,7,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
724097.3,0,1,0,0,3,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724197.3,0,1,0,0,1,0,1,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
724297.3,0,1,0,0,2,0,1,0,4,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
724397.3,0,1,0,0,1,0,0,0,3,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
724497.3,0,1,0,0,2,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
724597.3,0,0,0,0,1,0,1,1,4,2,0,0,0,2,0,0,0,0,0,0,2,4,0,0,1,0,0,0,0,0,0
724697.3,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
724797.3,0,1,0,0,0,0,0,0,7,1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
724897.3,0,0,0,0,1,0,0,0,4,2,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
724997.3,1,0,0,0,0,0,2,0,4,1,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,1,0,0,0,0
725097.3,0,0,0,0,0,0,1,0,2,2,0,0,0,0,1,0,0,0,0,0,4,3,0,0,1,0,1,0,0,0,0
725197.3,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
725297.3,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0
725397.3,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,2,5,0,0,1,0,0,0,0,0,0
725497.3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
725597.3,0,0,1,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0
725697.3,0,0,0,0,0,0,0,0,1,4,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
725797.3,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0
725897.3,0,0,0,0,0,0,0,0,1,4,1,1,0,1,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0
725997.3,0,0,1,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0
726097.3,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,5,0,0,1,0,0,0,0,0,0
726197.3,0,0,1,0,0,1,0,0,1,1,1,0,0,0,2,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0
726297.3,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0
726397.3,0,0,0,0,1,0,0,0,3,1,0,2,1,0,0,0,0,0,0,0,2,4,0,0,1,0,1,0,0,0,0
726497.3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
726597.3,0,0,1,0,1,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,5,2,0,0,1,0,0,0,0,0,0
726697.3,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,5,3,0,0,2,0,0,0,0,0,0
726797.3,0,0,0,1,1,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0
726897.3,0,1,0,0,0,1,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0
726997.3,0,0,1,1,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0
727097.3,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
727197.3,0,0,1,1,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0
727297.3,0,0,0,1,0,0,1,0,4,3,0,1,0,0,0,1,0,0,0,0,2,5,0,0,1,0,0,0,0,0,0
727397.3,0,0,0,1,0,0,0,0,2,1,0,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
727497.3,0,0,0,1,1,0,0,0,4,0,0,3,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
727597.3,1,1,0,1,0,1,0,1,3,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,3,0,1,0,0,0,0
727697.3,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0
727797.3,0,0,0,1,1,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,2,4,0,0,0,0,1,0,0,0,0
727897.3,0,1,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
727997.3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
728097.3,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
728197.3,0,2,0,0,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728297.3,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
728397.3,1,1,2,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,3,4,0,0,1,0,2,0,0,0,0
728497.3,0,1,0,1,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
728597.3,0,1,0,1,1,2,1,0,1,1,0,1,0,2,0,0,0,0,0,0,1,4,0,0,3,0,1,0,0,0,0
728697.3,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
728797.3,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
728897.3,0,0,0,0,0,1,0,1,1,3,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
728997.3,0,0,1,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
729097.3,0,0,0,0,0,0,0,2,2,2,0,2,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
729197.3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0
729297.3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
729397.3,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,2,5,0,0,1,0,0,0,0,0,0
729497.3,0,0,2,1,0,1,0,1,1,2,0,2,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
729597.3,0,0,1,1,0,0,0,1,2,2,0,2,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
729697.3,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,2,6,0,0,1,0,0,0,0,0,0
729797.3,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,2,0,0,0,0,0,0
729897.3,0,0,0,1,0,1,0,2,1,2,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0
729997.3,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
730097.3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0
730197.3,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0
730297.3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
730397.3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0
730497.3,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,2,0,0,0,0,4,2,0,0,1,0,0,0,0,0,0
730597.3,0,1,0,0,0,0,1,2,7,1,0,0,0,0,1,2,0,0,0,0,4,2,0,0,0,0,1,0,0,0,0
730697.3,0,0,0,0,0,0,0,1,4,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
730797.3,0,0,0,0,0,0,0,1,2,1,0,0,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
730897.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
730997.3,0,0,0,0,0,0,0,0,6,4,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
731097.3,1,0,1,0,0,0,1,1,5,2,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0
